Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,PowerConsumption,Month,PowerConsumptionXGB,PowerConsumptionCat
15.45,61.45,0.078,0.055,0.126,39263.87833,12,38383.17,39292.58807234003
15.32,62.18,0.085,0.044,0.122,38704.18251,12,37965.855,38679.99249855518
15.21,63.72,0.083,0.044,0.126,38217.49049,12,37418.04,38291.822742521486
15.15,63.68,0.078,0.073,0.104,37937.64259,12,37307.188,37932.56912276193
15.15,64.75,0.082,0.07,0.085,37499.61977,12,36800.8,37523.15567728747
15.05,66.32,0.082,0.055,0.122,37146.76806,12,36402.56,37191.23537397054
15.01,68.19,0.08,0.055,0.126,36623.57414,12,35936.938,36723.58163058216
14.79,68.39,0.079,0.081,0.145,36355.89354,12,35186.793,36450.86993383778
14.97,67.22,0.079,0.077,0.115,36039.54373,12,34931.2,36074.110156967145
15.26,64.12,0.082,0.055,0.141,35552.85171,12,34863.43,35562.43316741925
15.37,62.62,0.08,0.062,0.115,34664.63878,12,33711.465,34728.10847481749
15.33,64.82,0.076,0.044,0.148,33922.43346,12,33408.05,33926.36622752835
15.07,65.35,0.078,0.044,0.163,32924.71483,12,32323.877,32898.18353249301
15.25,64.32,0.082,0.055,0.148,31793.15589,12,31401.932,31730.510420772003
15.52,61.65,0.078,0.066,0.108,30904.94297,12,30797.678,30934.112410958573
15.4,61.95,0.08,0.037,0.174,30150.57034,12,29666.912,30120.696101128102
15.67,61.68,0.079,0.084,0.126,29298.85932,12,29093.908,29309.862323457568
15.79,60.08,0.082,0.062,0.141,28958.1749,12,28799.734,28977.826575151375
15.76,60.41,0.082,0.044,0.111,28629.65779,12,28564.887,28674.535143945704
15.88,60.01,0.079,0.055,0.115,27680.60837,12,27598.018,27698.941653439062
15.59,62.25,0.082,0.055,0.141,26938.40304,12,26956.293,26935.946457123668
15.46,63.79,0.08,0.059,0.096,26609.88593,12,26977.043,26519.7966716025
15.37,64.72,0.079,0.059,0.134,25892.01521,12,25864.46,25812.67898170359
15.5,64.75,0.084,0.04,0.137,25356.65399,12,25635.982,25291.08045036608
15.52,64.69,0.083,0.07,0.119,25064.63878,12,25567.396,24998.990200050204
15.59,64.82,0.077,0.051,0.1,24602.28137,12,25091.715,24637.082763238617
15.31,69.79,0.079,0.018,0.137,24030.41825,12,24419.328,23951.46250406195
14.79,71.3,0.077,0.037,0.156,23993.91635,12,23950.152,23890.2218262099
14.58,74.8,0.079,0.051,0.093,23555.89354,12,24293.818,23521.68693539674
14.67,74.6,0.079,0.051,0.156,23324.71483,12,23545.902,23296.673060417044
14.71,76.0,0.08,0.073,0.119,23117.87072,12,23774.035,23147.414815911434
14.25,81.4,0.081,0.07,0.108,22971.86312,12,23731.76,22955.233310067393
13.87,84.4,0.078,0.062,0.119,22716.34981,12,23654.674,22634.171406491434
13.78,84.5,0.082,0.044,0.096,22193.15589,12,23264.832,22139.60526327643
14.03,83.7,0.083,0.07,0.148,22071.48289,12,23222.857,22051.086392633086
14.18,82.6,0.082,0.059,0.085,21949.80989,12,23012.967,21900.801807664506
14.13,82.7,0.08,0.077,0.1,21755.13308,12,23032.643,21712.966481716372
14.08,83.3,0.081,0.088,0.096,21633.46008,12,23039.943,21640.276251707575
14.18,83.3,0.078,0.051,0.1,21487.45247,12,22703.912,21467.92235556395
14.13,83.5,0.079,0.055,0.134,21329.27757,12,22431.701,21279.028431662984
14.06,83.6,0.082,0.029,0.126,21256.27376,12,22865.158,21278.02783383755
14.01,83.6,0.08,0.04,0.211,21195.43726,12,22065.65,21173.679010150405
13.98,83.0,0.085,0.091,0.137,20915.58935,12,22240.127,20881.477083233167
13.94,82.3,0.082,0.066,0.111,20952.09125,12,22347.838,21025.72568290372
13.91,81.5,0.082,0.07,0.126,21049.42966,12,22243.098,21025.616536325448
13.89,80.7,0.081,0.044,0.13,21158.93536,12,22259.857,21199.027331759935
13.89,80.8,0.077,0.044,0.108,21292.77567,12,22618.621,21288.277069652195
13.84,81.2,0.08,0.088,0.1,21037.26236,12,22169.043,21030.76167225415
13.8,81.3,0.083,0.029,0.137,21280.60837,12,22440.535,21280.753445066883
13.7,81.3,0.083,0.084,0.108,21280.60837,12,22618.24,21284.516297228325
13.64,81.1,0.08,0.066,0.082,21548.28897,12,22772.18,21525.46983375634
13.62,80.0,0.083,0.084,0.111,21536.12167,12,22808.95,21516.870351903035
13.51,80.1,0.087,0.077,0.093,21730.79848,12,23392.527,21718.045395808113
13.5,79.6,0.08,0.055,0.093,22010.64639,12,23195.963,21986.444043200332
13.45,79.0,0.082,0.048,0.093,22095.81749,12,23559.295,22050.370054984083
13.36,78.4,0.084,0.077,0.082,22874.52471,12,24270.418,22743.525368799597
13.23,78.0,0.083,0.066,0.093,23555.89354,12,24057.047,23520.256590839217
13.12,78.0,0.081,0.073,0.119,23470.72243,12,23868.582,23417.100876888857
13.07,78.5,0.087,0.059,0.108,23762.73764,12,24654.984,23707.750687224885
12.95,78.7,0.086,0.062,0.1,23884.41065,12,24757.223,23772.529863235945
12.92,78.3,0.086,0.048,0.111,23896.57795,12,24682.293,23772.789075872926
12.88,77.1,0.085,0.051,0.1,23677.56654,12,24408.814,23699.940404568813
12.95,75.7,0.085,0.059,0.104,23361.21673,12,23967.51,23346.479453055625
12.97,74.4,0.083,0.033,0.141,23239.54373,12,23832.074,23229.901842295025
12.91,73.9,0.083,0.037,0.163,23519.39163,12,23935.428,23510.24348627677
12.88,73.8,0.081,0.077,0.07,22959.69582,12,23946.785,22850.579060047843
12.87,72.6,0.082,0.048,0.126,22667.68061,12,23467.166,22621.242765360883
12.79,72.4,0.082,0.04,0.141,22521.673,12,22986.357,22494.092794041957
12.53,73.8,0.086,0.124,0.185,22911.02662,12,23349.326,22838.018767712492
12.5,74.2,0.085,0.816,0.805,23568.06084,12,24189.232,23516.807420894613
12.64,73.6,0.082,2.935,2.9,24225.09506,12,24740.621,24109.959211381676
12.51,73.5,0.085,6.182,6.067,24906.46388,12,25477.553,24919.75997862317
12.18,75.6,0.084,13.66,10.91,25307.98479,12,26014.523,25311.82646421784
12.14,75.7,0.081,45.8,18.57,25453.9924,12,25391.926,25413.79811898145
12.2,75.8,0.082,74.2,23.8,26378.70722,12,26713.156,26299.12538501908
12.45,74.5,0.089,99.5,28.32,26804.56274,12,27103.752,26846.08909269809
12.46,73.5,0.084,123.8,32.94,27437.26236,12,27482.43,27598.698636965793
12.32,74.6,0.084,149.6,37.61,27753.61217,12,27966.178,27815.186286216547
12.1,76.1,0.087,174.9,37.52,28045.62738,12,28149.02,28058.99748675094
12.08,76.5,0.086,197.3,39.21,28507.98479,12,28486.535,28499.772154635073
12.17,76.6,0.086,220.9,40.89,29019.01141,12,29076.81,29121.8923618935
12.33,76.1,0.082,249.0,41.88,29688.21293,12,29343.19,29677.911169678908
12.53,75.6,0.086,271.2,42.3,30296.57795,12,30096.867,30297.32352995363
12.88,74.5,0.114,295.5,40.53,30807.60456,12,30323.125,30838.49076905771
13.2,72.9,0.089,319.4,42.46,31403.80228,12,31148.764,31413.197936734927
13.48,71.3,0.106,340.5,43.27,31610.64639,12,31063.098,31607.427829754604
13.9,70.7,0.1,365.9,46.83,31890.4943,12,31997.154,31768.033101343965
14.2,69.53,0.1,397.3,67.09,32109.5057,12,32062.0,32071.13332792197
14.33,67.86,0.104,410.8,87.0,32121.673,12,31737.396,32125.18136651631
14.34,67.56,0.095,454.3,125.7,32863.87833,12,32455.191,32808.32022491968
14.61,66.69,0.098,488.8,167.1,32936.88213,12,32701.594,32845.82948455558
14.49,58.01,0.1,468.2,103.2,32778.70722,12,32528.973,32737.42684486533
14.21,54.54,0.082,454.8,73.8,32681.36882,12,32325.709,32600.025162505426
14.31,54.34,0.078,481.2,78.0,33070.72243,12,32579.803,32935.5190002052
14.47,53.24,0.076,410.2,77.0,33472.24335,12,33295.16,33455.5512024542
14.37,53.64,0.077,478.8,82.1,33776.42586,12,33373.414,33721.399210597614
14.54,53.5,0.077,462.6,84.9,33496.57795,12,33145.0,33458.55597355221
14.44,50.87,0.075,430.8,65.66,33703.42205,12,32868.22,33642.10381861421
14.51,44.89,0.08,480.9,65.21,33314.06844,12,32696.674,33239.81590931583
14.53,44.99,0.077,477.5,67.35,33155.89354,12,32673.566,33022.84780604008
14.54,44.36,0.079,422.2,65.83,33374.90494,12,32645.28,33292.88303077876
14.52,45.66,0.076,332.7,67.03,33058.55513,12,32607.818,32930.465533937946
14.28,46.66,0.077,172.2,121.6,32535.36122,12,32131.31,32466.71677905485
14.07,43.79,0.08,267.1,89.3,32389.35361,12,32140.992,32387.932324151792
13.99,44.86,0.078,245.5,93.2,32632.69962,12,32278.854,32509.901377885373
14.17,45.16,0.077,400.3,83.7,32571.86312,12,32230.973,32509.61596467435
14.17,40.65,0.078,450.5,54.2,32377.18631,12,31906.422,32384.186038313772
14.28,37.58,0.079,440.1,52.16,32158.1749,12,31583.125,32129.456218395844
14.09,35.95,0.078,422.8,51.52,32328.51711,12,32011.229,32239.20092932329
14.36,36.25,0.081,418.4,51.95,32267.68061,12,31726.113,32253.090039156697
14.42,35.81,0.077,410.8,50.74,32511.02662,12,31844.307,32459.26199357977
14.37,36.48,0.08,390.6,52.34,32267.68061,12,31542.44,32253.350499453292
14.32,37.48,0.08,372.8,51.26,32085.1711,12,31464.686,32078.18936484834
14.32,38.15,0.079,343.2,52.5,32085.1711,12,31368.3,32077.25416472981
14.21,38.58,0.08,292.0,61.3,31902.6616,12,31366.732,31874.42917981346
14.04,40.15,0.08,269.1,83.6,31720.15209,12,31479.734,31732.575182477176
14.13,38.25,0.079,235.6,100.4,31878.327,12,31584.352,31805.003461413395
14.23,38.82,0.076,229.1,142.6,32158.1749,12,32084.637,32116.456976935588
14.22,40.02,0.078,216.8,183.7,32109.5057,12,31456.352,32063.154320201425
14.19,39.72,0.079,192.1,196.8,32523.19392,12,31877.72,32457.487335071586
14.07,40.69,0.076,147.0,159.5,33192.39544,12,33081.723,33098.28508930772
14.05,41.56,0.076,157.1,177.2,34007.60456,12,33808.523,33928.7991696296
14.03,43.02,0.08,165.6,193.5,34676.80608,12,33968.152,34623.40269488745
13.9,43.12,0.082,115.6,133.9,35601.52091,12,34988.05,35573.65595859453
13.8,42.32,0.078,95.2,111.2,37341.44487,12,36508.746,37297.98619884711
13.57,44.46,0.079,63.44,72.5,40383.26996,12,39584.33,40260.036464447694
13.36,45.99,0.086,50.78,57.88,43206.08365,12,42628.14,42794.629622371984
13.21,46.83,0.077,24.97,25.99,43948.28897,12,42881.1,43689.97240495363
13.02,47.7,0.081,14.57,15.08,43972.62357,12,42714.145,43711.375174538305
12.93,47.46,0.084,5.544,5.759,43936.12167,12,43368.79,43696.21932934211
12.76,47.73,0.08,1.306,1.372,43631.93916,12,42291.434,43263.08351261522
12.68,48.0,0.077,0.274,0.289,43254.75285,12,41959.74,42935.4984281126
12.62,48.1,0.077,0.062,0.13,43193.91635,12,42044.88,42909.63998679184
12.73,47.6,0.082,0.051,0.074,43437.26236,12,42520.84,42997.97032509639
12.76,48.26,0.079,0.037,0.096,43279.08745,12,42061.76,42905.51595578371
12.89,56.14,0.077,0.048,0.104,43023.57414,12,42033.684,42773.40126422637
13.12,60.18,0.075,0.048,0.085,41137.64259,12,40273.45,41028.43838134539
13.37,60.15,0.079,0.037,0.096,39446.38783,12,38649.45,39431.88111155028
13.4,59.85,0.076,0.07,0.122,39288.21293,12,38709.773,39296.7125522947
13.43,58.95,0.076,0.048,0.108,39081.36882,12,38533.906,39003.69531948831
13.42,59.68,0.077,0.062,0.085,39130.03802,12,38576.887,39006.96031732155
13.41,58.98,0.076,0.084,0.082,39653.23194,12,39243.508,39662.28218071049
13.4,59.55,0.075,0.029,0.115,39324.71483,12,38735.074,39297.48586934522
13.41,60.01,0.078,0.051,0.126,39568.06084,12,38618.496,39591.648369464856
13.41,59.48,0.078,0.073,0.108,39203.04183,12,38408.457,39227.02993057691
13.42,58.48,0.077,0.059,0.111,39190.87452,12,38482.73,39216.54228523488
13.39,58.44,0.078,0.084,0.122,39166.53992,12,38341.652,39217.130024493345
13.39,59.08,0.079,0.048,0.126,38874.52471,12,38038.883,38787.4482900531
13.44,58.95,0.076,0.059,0.122,38290.4943,12,37756.24,38295.06875223439
13.43,58.61,0.076,0.04,0.122,37767.30038,12,37088.496,37865.345789414336
13.4,58.64,0.077,0.051,0.137,37049.42966,12,36206.664,37100.15012377879
13.39,58.38,0.079,0.062,0.152,36903.42205,12,35778.332,37021.258940931766
13.48,58.04,0.075,0.044,0.13,36355.89354,12,35894.152,36464.75601899202
13.51,58.18,0.078,0.048,0.122,36076.04563,12,35313.832,36132.162007145744
13.46,58.38,0.077,0.062,0.115,35273.0038,12,34599.492,35313.14814469533
13.46,58.88,0.076,0.073,0.063,34348.28897,12,34542.707,34324.56306735466
13.4,59.65,0.076,0.055,0.111,33618.25095,12,33381.77,33644.459475681724
13.38,58.91,0.077,0.04,0.119,32997.71863,12,32616.928,32939.7901303099
13.38,57.58,0.077,0.055,0.1,31987.8327,12,31774.691,31957.418382726104
13.35,57.14,0.079,0.088,0.089,31160.45627,12,30781.041,31131.11561466688
13.34,57.04,0.079,0.04,0.148,30126.23574,12,29620.908,30128.29647030819
13.31,57.24,0.078,0.099,0.078,29505.70342,12,29303.006,29494.93211672805
13.24,56.98,0.077,0.044,0.126,28909.5057,12,28592.797,28892.078979479647
13.23,55.51,0.077,0.066,0.119,28167.30038,12,27898.174,28162.805376235254
13.2,55.31,0.079,0.062,0.115,27266.92015,12,27166.984,27226.443490929854
13.13,55.37,0.078,0.059,0.096,27023.57414,12,27354.39,27039.606330318347
13.1,53.87,0.078,0.04,0.145,26390.87452,12,26549.057,26288.202445804
12.98,54.41,0.079,0.081,0.115,25867.68061,12,26020.693,25815.944638836547
12.95,54.51,0.079,0.066,0.111,25429.65779,12,25555.018,25385.48589280874
12.99,52.77,0.077,0.066,0.056,24991.63498,12,26056.441,24939.760671263037
12.9,52.04,0.078,0.055,0.07,24723.95437,12,25482.713,24717.813764561328
12.82,49.63,0.078,0.059,0.1,24346.76806,12,24700.172,24316.510344251197
12.73,49.2,0.079,0.04,0.137,24164.25856,12,24225.303,24040.81062541974
12.53,49.03,0.078,0.059,0.115,23799.23954,12,24073.705,23683.50941842137
12.57,47.9,0.078,0.051,0.122,23507.22433,12,23856.338,23419.394583010562
12.66,46.7,0.077,0.044,0.108,23105.70342,12,23734.219,23141.69579586415
12.65,46.46,0.079,0.037,0.137,22740.68441,12,23119.762,22633.648321056844
12.5,47.56,0.08,0.059,0.093,22631.17871,12,23314.709,22570.449801153136
12.52,48.1,0.078,0.04,0.119,22387.8327,12,22772.705,22323.3586478302
12.53,48.16,0.078,0.048,0.115,22156.65399,12,22781.441,22121.401510479503
12.49,47.66,0.08,0.059,0.119,21949.80989,12,22511.92,21901.78561950438
12.5,47.1,0.08,0.044,0.111,22059.31559,12,22674.367,22064.640293515404
12.44,46.93,0.078,0.077,0.115,21803.80228,12,22307.1,21835.679425422604
12.44,47.56,0.077,0.073,0.082,21669.96198,12,22670.44,21653.36721313816
12.44,47.4,0.078,0.048,0.122,21645.62738,12,22075.496,21649.69812547149
12.34,50.87,0.078,0.059,0.119,21304.94297,12,21655.322,21286.458599201258
12.15,51.4,0.08,0.055,0.104,21219.77186,12,21762.81,21202.76117424592
12.15,50.97,0.077,0.066,0.093,21268.44106,12,21255.861,21291.317442261803
12.12,48.83,0.077,0.026,0.119,21025.09506,12,21830.994,21034.358520670903
11.93,48.23,0.077,0.066,0.085,21000.76046,12,21917.904,21040.435004031802
11.96,46.53,0.079,0.048,0.082,20988.59316,12,21759.252,21080.59392741879
11.89,46.6,0.078,0.055,0.096,21037.26236,12,21891.094,21079.51149267726
11.79,48.9,0.08,0.073,0.119,20952.09125,12,21700.48,21029.727319165984
11.75,50.03,0.076,0.055,0.126,20708.74525,12,21445.97,20676.002387345936
11.82,50.47,0.077,0.055,0.126,20903.42205,12,21785.922,20901.537067457775
11.81,51.0,0.078,0.102,0.085,21256.27376,12,21904.926,21289.477674144102
11.75,51.87,0.078,0.055,0.119,21268.44106,12,22125.676,21283.102481219536
11.68,52.1,0.077,0.07,0.07,21475.28517,12,22741.281,21464.981430866188
11.53,52.64,0.079,0.059,0.126,21840.30418,12,22441.594,21806.23745031588
11.4,53.17,0.079,0.051,0.152,22594.67681,12,22843.854,22550.29949369007
11.4,52.87,0.078,0.073,0.104,23044.86692,12,23040.824,23051.504101137114
11.29,52.94,0.079,0.048,0.104,22874.52471,12,22935.227,22731.415426840307
11.17,53.04,0.077,0.077,0.108,23154.37262,12,23601.94,23125.275774638474
11.13,52.87,0.078,0.044,0.104,23251.71103,12,22960.904,23221.864629662792
11.17,52.94,0.078,0.088,0.089,23300.38023,12,23169.395,23281.854788178884
11.22,53.5,0.077,0.051,0.126,23361.21673,12,23901.238,23334.867109198298
11.13,53.74,0.077,0.084,0.119,23190.87452,12,23321.012,23221.81141393538
11.06,53.87,0.077,0.095,0.085,23142.20532,12,23679.955,23126.151636783405
11.0,53.91,0.077,0.059,0.115,23190.87452,12,23537.006,23221.804974743776
10.97,53.87,0.077,0.066,0.096,22521.673,12,23197.596,22490.373889386326
10.9,54.01,0.076,0.055,0.104,22205.32319,12,23214.398,22215.46595649371
10.86,53.5,0.076,0.059,0.078,22022.81369,12,23049.49,21983.99149598518
11.03,52.6,0.079,0.172,0.119,22485.1711,12,22809.691,22411.883734081268
11.1,52.64,0.078,0.908,0.901,23105.70342,12,23484.451,23159.912218823407
11.06,52.7,0.077,3.03,2.956,23738.40304,12,24159.008,23727.158613896332
11.11,52.64,0.078,6.917,6.638,24322.43346,12,24367.031,24164.475401639174
11.27,51.37,0.077,14.62,11.69,24942.96578,12,25204.63,24938.38682021965
11.31,51.34,0.079,47.52,19.02,25478.327,12,25532.373,25412.937066369792
11.45,51.17,0.079,73.5,24.62,25819.01141,12,25936.01,25882.370114654932
11.59,51.1,0.08,103.7,34.05,26476.04563,12,26807.354,26449.857377138123
11.8,51.37,0.081,124.9,32.74,27133.07985,12,27083.723,27152.062085913276
11.96,52.0,0.076,150.7,34.56,27668.44106,12,27682.59,27748.311719514073
12.21,52.57,0.076,176.4,35.66,28021.29278,12,28194.047,28078.236282563717
12.34,52.54,0.078,199.7,35.08,28520.15209,12,28424.852,28569.775556077402
12.47,52.34,0.078,225.8,35.85,29043.34601,12,28842.57,29138.279956290065
12.57,52.14,0.077,251.6,35.95,29481.36882,12,29310.412,29501.58476574285
12.71,50.9,0.079,275.5,37.07,29736.88213,12,28995.207,29759.324095581054
12.84,50.87,0.079,300.2,37.18,30211.40684,12,29548.102,30230.791472168276
12.93,50.1,0.078,323.5,37.86,30539.92395,12,30351.555,30589.151009523066
13.06,49.2,0.08,344.5,38.78,30953.61217,12,30479.51,30967.32253610385
13.31,47.76,0.081,365.0,39.21,30917.11027,12,30462.38,30971.656645207757
13.45,47.4,0.079,383.5,38.66,31586.31179,12,31452.783,31543.325244928346
13.5,45.06,0.077,400.4,39.46,31793.15589,12,31728.084,31749.512034624335
13.69,45.06,0.079,416.8,39.5,32365.01901,12,31959.658,32398.522197072267
13.9,43.96,0.079,431.2,40.07,32705.70342,12,32792.34,32607.88210047425
14.09,43.46,0.081,444.3,40.4,32158.1749,12,31995.229,32109.837505417916
14.06,42.02,0.078,455.9,40.06,31476.80608,12,31521.648,31485.374695433897
14.07,41.42,0.079,466.2,39.49,31245.62738,12,31208.688,31213.1880059167
14.1,41.26,0.079,476.9,39.43,31196.95817,12,30958.992,31148.847449706373
14.14,41.62,0.078,484.7,38.98,31026.61597,12,30756.088,31067.78390747111
14.22,42.12,0.08,489.9,39.98,30941.44487,12,30523.016,30967.504744306592
14.19,41.05,0.076,492.8,40.99,30442.58555,12,30456.865,30522.413305343413
14.36,41.12,0.08,496.7,40.37,30345.24715,12,30150.213,30344.501398621567
14.4,38.92,0.077,497.8,39.29,30661.59696,12,30398.867,30692.264282327742
14.35,38.22,0.076,497.2,39.02,31123.95437,12,30937.31,31122.885792484172
14.36,37.88,0.081,495.2,38.92,31257.79468,12,30960.521,31216.1553808666
14.32,39.75,0.08,491.1,38.84,31026.61597,12,30841.637,31072.63296996087
14.31,40.92,0.078,486.4,38.63,31196.95817,12,30789.697,31145.41969418121
14.14,42.42,0.077,478.7,38.27,31184.79087,12,30865.645,31148.824185920443
14.19,44.13,0.078,470.3,38.3,31111.78707,12,30877.172,31121.823466581813
14.06,44.83,0.079,459.5,38.97,31002.28137,12,31104.395,31071.472569667978
14.3,44.09,0.08,445.5,40.97,31123.95437,12,30790.541,31123.125197805497
14.28,44.73,0.078,433.4,39.81,30844.10646,12,30513.58,30856.30468424948
14.25,44.73,0.077,419.4,40.0,30418.25095,12,30595.537,30392.484245361968
14.26,45.06,0.078,403.2,40.44,30527.75665,12,30577.562,30596.267771687402
14.29,44.89,0.077,385.6,40.74,30418.25095,12,30459.902,30392.215017689716
14.34,44.56,0.077,367.9,40.62,30734.60076,12,30698.838,30732.749509410154
14.39,44.86,0.078,350.3,42.23,30466.92015,12,30244.893,30519.631269195896
14.33,44.69,0.077,328.9,47.56,30466.92015,12,30407.918,30511.223270753468
14.28,43.99,0.079,308.0,63.9,30369.58175,12,30143.652,30398.564077722345
14.28,44.09,0.078,284.6,108.1,30320.91255,12,30169.027,30334.47887408712
14.24,43.42,0.08,261.7,168.6,30320.91255,12,30256.738,30367.42719027567
14.27,43.52,0.079,238.0,213.7,30272.24335,12,29810.941,30366.836956529394
14.24,44.46,0.076,213.2,229.9,30272.24335,12,30562.482,30355.55105347501
14.31,44.13,0.078,188.2,219.4,30564.25856,12,30368.318,30612.88687511445
14.2,45.16,0.079,163.4,198.0,30771.10266,12,30451.168,30745.424945321967
14.14,45.46,0.081,138.1,170.9,31257.79468,12,30949.314,31234.42973304163
14.09,45.09,0.08,114.7,143.9,31987.8327,12,31743.326,31957.489447051237
14.05,45.86,0.078,92.1,116.9,34202.28137,12,33828.54,34113.54055859332
13.94,48.73,0.075,72.2,93.3,37426.61597,12,36904.434,37434.43464673943
13.74,49.33,0.081,47.93,61.01,38436.5019,12,37610.62,38434.753401094466
13.65,50.17,0.079,15.93,16.45,38789.35361,12,38075.25,38789.2460123234
13.55,50.3,0.076,10.92,11.18,38886.69202,12,38332.207,38893.56411673029
13.53,50.27,0.076,5.935,5.996,39178.70722,12,39018.004,39237.75708313121
13.49,50.27,0.079,1.8,1.81,39507.22433,12,38694.906,39609.72127663712
13.47,49.57,0.083,0.351,0.371,39324.71483,12,38532.895,39310.46633762996
13.41,49.77,0.082,0.066,0.141,39300.38023,12,38374.312,39299.18565153605
13.39,49.77,0.08,0.04,0.115,38984.03042,12,38087.223,38896.26539947039
13.33,50.07,0.077,0.029,0.156,38777.18631,12,37610.83,38770.11245002419
13.37,50.4,0.078,0.048,0.093,38692.01521,12,37827.027,38675.44086079251
13.38,49.77,0.079,0.059,0.093,38485.1711,12,37568.332,38474.19243930955
13.44,49.63,0.08,0.102,0.052,38436.5019,12,38422.7,38449.2907243213
13.47,49.77,0.079,0.051,0.111,38059.31559,12,37222.465,38045.72551135524
13.5,50.27,0.078,0.044,0.096,37840.30418,12,37103.87,37937.80428842185
13.53,50.3,0.076,0.048,0.111,37682.12928,12,37143.727,37724.09407357182
